model,network,file,config,node,recall,f1_score,delay,TP,TN,FP,FN,event_missed,false_alarm
CNN_SVR,ageing_network,all_results_dist1915_CNN.pkl,CNN3,dist1915,0.4742547425474255,0.6433823529411765,388,350,1855,0,388,0,0
CNN_SVR,ageing_network,all_results_dist1915_CNN.pkl,CNN4,dist1915,1.0,0.7147887323943662,0,609,1498,486,0,0,1
CNN_SVR,ageing_network,all_results_dist606_CNN.pkl,CNN2,dist606,0.9748743718592965,0.9872773536895675,35,1358,1200,0,35,0,0
CNN_SVR,ageing_network,all_results_dist606_CNN.pkl,CNN3,dist606,1.0,0.8447357640311348,0,1031,1183,379,0,0,1
CNN_SVR,ageing_network,all_results_dist606_CNN.pkl,CNN4,dist606,0.8014705882352942,0.889795918367347,135,545,1913,0,135,0,0
CNN_SVR,global_warming,all_results_dist1332_CNN.pkl,CNN2,dist1332,1.0,0.8889766890557093,0,1125,1187,281,0,0,1
CNN_SVR,global_warming,all_results_dist1332_CNN.pkl,CNN3,dist1332,0.5326504481434059,0.6950710108604845,365,416,1812,0,365,0,0
CNN_SVR,global_warming,all_results_dist1332_CNN.pkl,CNN4,dist1332,0.9704579025110783,0.9850074962518741,40,1314,1239,0,40,0,0
CNN_SVR,global_warming,all_results_dist1915_CNN.pkl,CNN2,dist1915,0.9829881656804734,0.9914211115255501,23,1329,1241,0,23,0,0
CNN_SVR,global_warming,all_results_dist1915_CNN.pkl,CNN3,dist1915,1.0,0.9412906356137797,0,970,1502,121,0,0,1
CNN_SVR,global_warming,all_results_dist1915_CNN.pkl,CNN4,dist1915,0.8697604790419161,0.9303442754203363,174,1162,1257,0,174,0,0
CNN_SVR,global_warming,all_results_dist606_CNN.pkl,CNN2,dist606,1.0,0.8624445340863252,0,1069,1183,341,0,0,1
CNN_SVR,global_warming,all_results_dist606_CNN.pkl,CNN3,dist606,0.9264531435349941,0.9618226600985221,62,781,1750,0,62,0,0
CNN_SVR,global_warming,all_results_dist606_CNN.pkl,CNN4,dist606,0.9694258016405667,0.9844755774327906,41,1300,1252,0,41,0,0
CNN_SVR,noise,all_results_dist1028_CNN.pkl,CNN,dist1028,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_SVR,noise,all_results_dist1028_CNN.pkl,CNN2,dist1028,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_SVR,noise,all_results_dist1028_CNN.pkl,CNN3,dist1028,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_SVR,noise,all_results_dist1363_CNN.pkl,CNN,dist1363,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_SVR,noise,all_results_dist1363_CNN.pkl,CNN2,dist1363,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_SVR,noise,all_results_dist1363_CNN.pkl,CNN3,dist1363,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_SVR,noise,all_results_dist606_CNN.pkl,CNN,dist606,0.9479708636836629,0.9732905982905983,50,911,768,0,50,0,0
CNN_SVR,noise,all_results_dist606_CNN.pkl,CNN2,dist606,0.9625390218522373,0.9809119830328739,36,925,768,0,36,0,0
CNN_SVR,noise,all_results_dist606_CNN.pkl,CNN3,dist606,0.9386056191467221,0.9683306494900698,59,902,768,0,59,0,0
CNN_VAE,CY,all_results_dist1028_CNN_VAE.pkl,CNN_VAE,dist1028,0.9696969696969697,0.9846153846153847,23,736,970,0,23,0,0
CNN_VAE,CY,all_results_dist1028_CNN_VAE.pkl,CNN_VAE2,dist1028,0.0,0.0,1095,0,634,0,1095,1,0
CNN_VAE,CY,all_results_dist1028_CNN_VAE.pkl,CNN_VAE3,dist1028,0.9751552795031055,0.9874213836477987,24,942,763,0,24,0,0
CNN_VAE,CY,all_results_dist1028_CNN_VAE.pkl,CNN_VAE4,dist1028,0.931261770244821,0.9644076060458313,73,989,667,0,73,0,0
CNN_VAE,CY,all_results_dist1028_CNN_VAE.pkl,CNN_VAE5,dist1028,0.9754098360655737,0.9875518672199171,24,952,753,0,24,0,0
CNN_VAE,CY,all_results_dist1332_CNN_VAE.pkl,CNN_VAE,dist1332,1.0,0.6334728033472803,0,757,96,876,0,0,1
CNN_VAE,CY,all_results_dist1332_CNN_VAE.pkl,CNN_VAE2,dist1332,0.9843462246777164,0.9921113689095128,17,1069,643,0,17,0,0
CNN_VAE,CY,all_results_dist1332_CNN_VAE.pkl,CNN_VAE3,dist1332,0.9739854318418314,0.9868212967843965,25,936,768,0,25,0,0
CNN_VAE,CY,all_results_dist1332_CNN_VAE.pkl,CNN_VAE4,dist1332,0.9867924528301887,0.99335232668566,14,1046,669,0,14,0,0
CNN_VAE,CY,all_results_dist1332_CNN_VAE.pkl,CNN_VAE5,dist1332,1.0,0.8110367892976589,0,970,307,452,0,0,1
CNN_VAE,CY,all_results_dist1363_CNN_VAE.pkl,CNN_VAE,dist1363,0.9407114624505929,0.9694501018329938,45,714,970,0,45,0,0
CNN_VAE,CY,all_results_dist1363_CNN_VAE.pkl,CNN_VAE2,dist1363,0.9789762340036563,0.9893764434180139,23,1071,635,0,23,0,0
CNN_VAE,CY,all_results_dist1363_CNN_VAE.pkl,CNN_VAE3,dist1363,0.9803312629399586,0.9900679560899112,19,947,763,0,19,0,0
CNN_VAE,CY,all_results_dist1363_CNN_VAE.pkl,CNN_VAE4,dist1363,0.980225988700565,0.9900142653352354,21,1041,667,0,21,0,0
CNN_VAE,CY,all_results_dist1363_CNN_VAE.pkl,CNN_VAE5,dist1363,0.9805327868852459,0.9901707190894982,19,957,753,0,19,0,0
CNN_VAE,CY,all_results_dist1459_CNN_VAE.pkl,CNN_VAE,dist1459,0.9446640316205533,0.9715447154471545,42,717,970,0,42,0,0
CNN_VAE,CY,all_results_dist1459_CNN_VAE.pkl,CNN_VAE2,dist1459,0.94967978042086,0.9741905208822149,55,1038,636,0,55,0,0
CNN_VAE,CY,all_results_dist1459_CNN_VAE.pkl,CNN_VAE3,dist1459,0.9596273291925466,0.9793977812995246,39,927,763,0,39,0,0
CNN_VAE,CY,all_results_dist1459_CNN_VAE.pkl,CNN_VAE4,dist1459,0.9529190207156308,0.9758919961427194,50,1012,667,0,50,0,0
CNN_VAE,CY,all_results_dist1459_CNN_VAE.pkl,CNN_VAE5,dist1459,1.0,0.8501742160278746,0,976,409,344,0,0,1
CNN_VAE,CY,all_results_dist1464_CNN_VAE.pkl,CNN_VAE,dist1464,0.7351778656126482,0.8473804100227791,201,558,970,0,201,0,0
CNN_VAE,CY,all_results_dist1464_CNN_VAE.pkl,CNN_VAE2,dist1464,0.7435897435897436,0.8529411764705882,280,812,637,0,280,0,0
CNN_VAE,CY,all_results_dist1464_CNN_VAE.pkl,CNN_VAE3,dist1464,0.9389233954451346,0.9684997330485852,59,907,763,0,59,0,0
CNN_VAE,CY,all_results_dist1464_CNN_VAE.pkl,CNN_VAE4,dist1464,0.9397363465160076,0.9689320388349515,64,998,667,0,64,0,0
CNN_VAE,CY,all_results_dist1464_CNN_VAE.pkl,CNN_VAE5,dist1464,1.0,0.8267683185091063,0,976,344,409,0,0,1
CNN_VAE,CY,all_results_dist1915_CNN_VAE.pkl,CNN_VAE,dist1915,1.0,0.696014828544949,0,751,322,656,0,0,1
CNN_VAE,CY,all_results_dist1915_CNN_VAE.pkl,CNN_VAE2,dist1915,0.9731232622798888,0.986378581493659,29,1050,650,0,29,0,0
CNN_VAE,CY,all_results_dist1915_CNN_VAE.pkl,CNN_VAE3,dist1915,0.9675392670157068,0.9835018626929217,31,924,774,0,31,0,0
CNN_VAE,CY,all_results_dist1915_CNN_VAE.pkl,CNN_VAE4,dist1915,0.9763928234183191,0.9880554228380315,25,1034,670,0,25,0,0
CNN_VAE,CY,all_results_dist1915_CNN_VAE.pkl,CNN_VAE5,dist1915,0.9730569948186528,0.9863445378151261,26,939,764,0,26,0,0
CNN_VAE,CY,all_results_dist356_CNN_VAE.pkl,CNN_VAE,dist356,0.9616402116402116,0.9804450438300741,29,727,973,0,29,0,0
CNN_VAE,CY,all_results_dist356_CNN_VAE.pkl,CNN_VAE2,dist356,0.7575757575757576,0.8620689655172413,264,825,640,0,264,0,0
CNN_VAE,CY,all_results_dist356_CNN_VAE.pkl,CNN_VAE3,dist356,0.9708939708939709,0.9852320675105485,28,934,767,0,28,0,0
CNN_VAE,CY,all_results_dist356_CNN_VAE.pkl,CNN_VAE4,dist356,0.0,0.0,1060,0,669,0,1060,1,0
CNN_VAE,CY,all_results_dist356_CNN_VAE.pkl,CNN_VAE5,dist356,1.0,0.8145973154362416,0,971,316,442,0,0,1
CNN_VAE,CY,all_results_dist399_CNN_VAE.pkl,CNN_VAE,dist399,0.864,0.927038626609442,102,648,979,0,102,0,0
CNN_VAE,CY,all_results_dist399_CNN_VAE.pkl,CNN_VAE2,dist399,0.9537465309898242,0.9763257575757576,50,1031,648,0,50,0,0
CNN_VAE,CY,all_results_dist399_CNN_VAE.pkl,CNN_VAE3,dist399,0.7746331236897275,0.8730064973419964,215,739,775,0,215,0,0
CNN_VAE,CY,all_results_dist399_CNN_VAE.pkl,CNN_VAE4,dist399,0.959280303030303,0.9792170130497825,43,1013,673,0,43,0,0
CNN_VAE,CY,all_results_dist399_CNN_VAE.pkl,CNN_VAE5,dist399,0.6843198338525441,0.812577065351418,304,659,766,0,304,0,0
CNN_VAE,CY,all_results_dist485_CNN_VAE.pkl,CNN_VAE,dist485,0.9641909814323607,0.9817690749493585,27,727,975,0,27,0,0
CNN_VAE,CY,all_results_dist485_CNN_VAE.pkl,CNN_VAE2,dist485,0.9686924493554327,0.9840972871842844,34,1052,643,0,34,0,0
CNN_VAE,CY,all_results_dist485_CNN_VAE.pkl,CNN_VAE3,dist485,0.9635416666666666,0.9814323607427056,35,925,769,0,35,0,0
CNN_VAE,CY,all_results_dist485_CNN_VAE.pkl,CNN_VAE4,dist485,0.9669811320754716,0.9832134292565947,35,1025,669,0,35,0,0
CNN_VAE,CY,all_results_dist485_CNN_VAE.pkl,CNN_VAE5,dist485,0.9607843137254902,0.98,38,931,760,0,38,0,0
CNN_VAE,CY,all_results_dist606_CNN_VAE.pkl,CNN_VAE,dist606,0.9788359788359788,0.9893048128342246,16,740,973,0,16,0,0
CNN_VAE,CY,all_results_dist606_CNN_VAE.pkl,CNN_VAE2,dist606,0.9862132352941176,0.993058769088385,15,1073,641,0,15,0,0
CNN_VAE,CY,all_results_dist606_CNN_VAE.pkl,CNN_VAE3,dist606,0.9854318418314256,0.9926624737945493,14,947,768,0,14,0,0
CNN_VAE,CY,all_results_dist606_CNN_VAE.pkl,CNN_VAE4,dist606,0.9849198868991518,0.9924026590693258,16,1045,668,0,16,0,0
CNN_VAE,CY,all_results_dist606_CNN_VAE.pkl,CNN_VAE5,dist606,0.9876416065911432,0.9937823834196892,12,959,758,0,12,0,0
CNN_VAE,Hanoi,all_results_16_CNN_VAE.pkl,CNN_VAE,16,0.9921671018276762,0.9960681520314548,3,380,482,0,3,0,0
CNN_VAE,Hanoi,all_results_16_CNN_VAE.pkl,CNN_VAE2,16,0.9947780678851175,0.9973821989528796,4,762,99,0,4,0,0
CNN_VAE,Hanoi,all_results_16_CNN_VAE.pkl,CNN_VAE3,16,0.9947368421052631,0.9973614775725593,3,567,295,0,3,0,0
CNN_VAE,Hanoi,all_results_18_CNN_VAE.pkl,CNN_VAE,18,0.9895833333333334,0.9947643979057592,4,380,481,0,4,0,0
CNN_VAE,Hanoi,all_results_18_CNN_VAE.pkl,CNN_VAE2,18,0.9947916666666666,0.9973890339425587,4,764,97,0,4,0,0
CNN_VAE,Hanoi,all_results_18_CNN_VAE.pkl,CNN_VAE3,18,0.9930555555555556,0.9965156794425087,4,572,289,0,4,0,0
CNN_VAE,Hanoi,all_results_20_CNN_VAE.pkl,CNN_VAE,20,0.9895833333333334,0.9947643979057592,4,380,481,0,4,0,0
CNN_VAE,Hanoi,all_results_20_CNN_VAE.pkl,CNN_VAE2,20,0.99609375,0.9980430528375733,3,765,97,0,3,0,0
CNN_VAE,Hanoi,all_results_20_CNN_VAE.pkl,CNN_VAE3,20,0.9930555555555556,0.9965156794425087,4,572,289,0,4,0,0
CNN_VAE,Hanoi,all_results_22_CNN_VAE.pkl,CNN_VAE,22,0.9921875,0.996078431372549,3,381,481,0,3,0,0
CNN_VAE,Hanoi,all_results_22_CNN_VAE.pkl,CNN_VAE2,22,0.99609375,0.9980430528375733,3,765,97,0,3,0,0
CNN_VAE,Hanoi,all_results_22_CNN_VAE.pkl,CNN_VAE3,22,0.9947826086956522,0.997384481255449,3,572,290,0,3,0,0
CNN_VAE,Hanoi,all_results_25_CNN_VAE.pkl,CNN_VAE,25,0.9895287958115183,0.9947368421052631,4,378,483,0,4,0,0
CNN_VAE,Hanoi,all_results_25_CNN_VAE.pkl,CNN_VAE2,25,0.9947780678851175,0.9973821989528796,4,762,99,0,4,0,0
CNN_VAE,Hanoi,all_results_25_CNN_VAE.pkl,CNN_VAE3,25,0.9930313588850174,0.9965034965034965,4,570,291,0,4,0,0
CNN_VAE,Hanoi,all_results_31_CNN_VAE.pkl,CNN_VAE,31,0.9868766404199475,0.9933949801849405,5,376,484,0,5,0,0
CNN_VAE,Hanoi,all_results_31_CNN_VAE.pkl,CNN_VAE2,31,0.9960681520314548,0.9980302035456337,3,760,102,0,3,0,0
CNN_VAE,Hanoi,all_results_31_CNN_VAE.pkl,CNN_VAE3,31,0.9947460595446584,0.9973661106233538,3,568,294,0,3,0,0
CNN_VAE,Hanoi,all_results_5_CNN_VAE.pkl,CNN_VAE,5,0.9895833333333334,0.9947643979057592,4,380,481,0,4,0,0
CNN_VAE,Hanoi,all_results_5_CNN_VAE.pkl,CNN_VAE2,5,0.9947916666666666,0.9973890339425587,4,764,97,0,4,0,0
CNN_VAE,Hanoi,all_results_5_CNN_VAE.pkl,CNN_VAE3,5,0.9930555555555556,0.9965156794425087,4,572,289,0,4,0,0
CNN_VAE,Hanoi,all_results_9_CNN_VAE.pkl,CNN_VAE,9,0.9895561357702349,0.994750656167979,4,379,482,0,4,0,0
CNN_VAE,Hanoi,all_results_9_CNN_VAE.pkl,CNN_VAE2,9,0.9947916666666666,0.9973890339425587,4,764,97,0,4,0,0
CNN_VAE,Hanoi,all_results_9_CNN_VAE.pkl,CNN_VAE3,9,0.9930434782608696,0.9965095986038395,4,571,290,0,4,0,0
CNN_VAE,Net1,all_results_11_CNN_VAE.pkl,CNN_VAE,11,0.9227799227799228,0.9598393574297188,40,478,347,0,40,0,0
CNN_VAE,Net1,all_results_11_CNN_VAE.pkl,CNN_VAE2,11,0.9640287769784173,0.9816849816849816,25,670,170,0,25,0,0
CNN_VAE,Net1,all_results_11_CNN_VAE.pkl,CNN_VAE3,11,0.6654411764705882,0.7991169977924945,91,181,593,0,91,0,0
CNN_VAE,Net1,all_results_12_CNN_VAE.pkl,CNN_VAE,12,0.9431818181818182,0.9707602339181286,30,498,337,0,30,0,0
CNN_VAE,Net1,all_results_12_CNN_VAE.pkl,CNN_VAE2,12,0.9642346208869814,0.9817916970138383,25,674,166,0,25,0,0
CNN_VAE,Net1,all_results_12_CNN_VAE.pkl,CNN_VAE3,12,0.9675090252707581,0.9834862385321101,9,268,588,0,9,0,0
CNN_VAE,Net1,all_results_13_CNN_VAE.pkl,CNN_VAE,13,0.9730250481695568,0.986328125,14,505,346,0,14,0,0
CNN_VAE,Net1,all_results_13_CNN_VAE.pkl,CNN_VAE2,13,0.9884892086330935,0.9942112879884226,8,687,170,0,8,0,0
CNN_VAE,Net1,all_results_13_CNN_VAE.pkl,CNN_VAE3,13,0.9669117647058824,0.983177570093458,9,263,593,0,9,0,0
CNN_VAE,Net1,all_results_21_CNN_VAE.pkl,CNN_VAE,21,0.9260700389105059,0.9616161616161616,38,476,351,0,38,0,0
CNN_VAE,Net1,all_results_21_CNN_VAE.pkl,CNN_VAE2,21,0.9461756373937678,0.9723435225618632,38,668,159,0,38,0,0
CNN_VAE,Net1,all_results_21_CNN_VAE.pkl,CNN_VAE3,21,0.654275092936803,0.7910112359550562,93,176,596,0,93,0,0
CNN_VAE,Net1,all_results_22_CNN_VAE.pkl,CNN_VAE,22,0.9602272727272727,0.9797101449275363,21,507,337,0,21,0,0
CNN_VAE,Net1,all_results_22_CNN_VAE.pkl,CNN_VAE2,22,0.9541666666666667,0.976545842217484,33,687,145,0,33,0,0
CNN_VAE,Net1,all_results_22_CNN_VAE.pkl,CNN_VAE3,22,0.9340277777777778,0.9658886894075404,19,269,577,0,19,0,0
CNN_VAE,Net1,all_results_23_CNN_VAE.pkl,CNN_VAE,23,0.9651162790697675,0.9822485207100592,18,498,349,0,18,0,0
CNN_VAE,Net1,all_results_23_CNN_VAE.pkl,CNN_VAE2,23,0.99,0.9949748743718593,7,693,165,0,7,0,0
CNN_VAE,Net1,all_results_23_CNN_VAE.pkl,CNN_VAE3,23,0.967391304347826,0.9834254143646409,9,267,589,0,9,0,0
CNN_VAE,Net1,all_results_31_CNN_VAE.pkl,CNN_VAE,31,0.38235294117647056,0.5531914893617021,315,195,355,0,315,0,0
CNN_VAE,Net1,all_results_31_CNN_VAE.pkl,CNN_VAE2,31,0.9500713266761769,0.9743964886613021,35,666,164,0,35,0,0
CNN_VAE,Net1,all_results_31_CNN_VAE.pkl,CNN_VAE3,31,0.7969924812030075,0.8870292887029289,54,212,599,0,54,0,0
CNN_VAE,Net1,all_results_32_CNN_VAE.pkl,CNN_VAE,32,0.9826589595375722,0.9912536443148688,9,510,346,0,9,0,0
CNN_VAE,Net1,all_results_32_CNN_VAE.pkl,CNN_VAE2,32,0.9874125874125874,0.9936664320900774,9,706,150,0,9,0,0
CNN_VAE,Net1,all_results_32_CNN_VAE.pkl,CNN_VAE3,32,0.9285714285714286,0.9629629629629629,20,260,585,0,20,0,0
CNN_VAE,ageing_network,all_results_dist1332_CNN_VAE.pkl,CNN_VAE2,dist1332,0.6671899529042387,0.800376647834275,424,850,1319,0,424,0,0
CNN_VAE,ageing_network,all_results_dist1332_CNN_VAE.pkl,CNN_VAE3,dist1332,0.6850678733031674,0.8131041890440387,348,757,1488,0,348,0,0
CNN_VAE,ageing_network,all_results_dist1332_CNN_VAE.pkl,CNN_VAE4,dist1332,0.7856485740570377,0.8799587841318908,233,854,1506,0,233,0,0
CNN_VAE,ageing_network,all_results_dist1915_CNN_VAE.pkl,CNN_VAE2,dist1915,0.0,0.0,1353,0,1240,0,1353,1,0
CNN_VAE,ageing_network,all_results_dist1915_CNN_VAE.pkl,CNN_VAE3,dist1915,0.6409214092140921,0.7811725846407928,265,473,1855,0,265,0,0
CNN_VAE,ageing_network,all_results_dist1915_CNN_VAE.pkl,CNN_VAE4,dist1915,1.0,0.8675213675213675,0,609,1798,186,0,0,1
CNN_VAE,ageing_network,all_results_dist606_CNN_VAE.pkl,CNN_VAE2,dist606,0.0,0.0,1393,0,1200,0,1393,1,0
CNN_VAE,ageing_network,all_results_dist606_CNN_VAE.pkl,CNN_VAE3,dist606,0.0,0.0,1031,0,1562,0,1031,1,0
CNN_VAE,ageing_network,all_results_dist606_CNN_VAE.pkl,CNN_VAE4,dist606,0.9852941176470589,0.9925925925925926,10,670,1913,0,10,0,0
CNN_VAE,global_warming,all_results_dist1332_CNN_VAE.pkl,CNN_VAE2,dist1332,0.6773333333333333,0.8076311605723371,363,762,1468,0,363,0,0
CNN_VAE,global_warming,all_results_dist1332_CNN_VAE.pkl,CNN_VAE3,dist1332,1.0,0.9576946658491723,0,781,1743,69,0,0,1
CNN_VAE,global_warming,all_results_dist1332_CNN_VAE.pkl,CNN_VAE4,dist1332,0.6277695716395865,0.7713248638838476,504,850,1239,0,504,0,0
CNN_VAE,global_warming,all_results_dist1915_CNN_VAE.pkl,CNN_VAE2,dist1915,0.0,0.0,1352,0,1241,0,1352,1,0
CNN_VAE,global_warming,all_results_dist1915_CNN_VAE.pkl,CNN_VAE3,dist1915,0.811340206185567,0.8958451906659078,183,787,1623,0,183,0,0
CNN_VAE,global_warming,all_results_dist1915_CNN_VAE.pkl,CNN_VAE4,dist1915,0.0,0.0,1336,0,1257,0,1336,1,0
CNN_VAE,global_warming,all_results_dist606_CNN_VAE.pkl,CNN_VAE2,dist606,0.7165575304022451,0.8348773841961853,303,766,1524,0,303,0,0
CNN_VAE,global_warming,all_results_dist606_CNN_VAE.pkl,CNN_VAE3,dist606,0.9881376037959668,0.9940334128878282,10,833,1750,0,10,0,0
CNN_VAE,global_warming,all_results_dist606_CNN_VAE.pkl,CNN_VAE4,dist606,0.0,0.0,1341,0,1252,0,1341,1,0
CNN_VAE,noise,all_results_dist1028_CNN_VAE.pkl,CNN_VAE,dist1028,0.9668737060041408,0.9831578947368421,32,934,763,0,32,0,0
CNN_VAE,noise,all_results_dist1028_CNN_VAE.pkl,CNN_VAE2,dist1028,1.0,0.8850206138341732,0,966,512,251,0,0,1
CNN_VAE,noise,all_results_dist1028_CNN_VAE.pkl,CNN_VAE3,dist1028,0.9637681159420289,0.981549815498155,35,931,763,0,35,0,0
CNN_VAE,noise,all_results_dist1363_CNN_VAE.pkl,CNN_VAE,dist1363,0.9855072463768116,0.9927007299270073,14,952,763,0,14,0,0
CNN_VAE,noise,all_results_dist1363_CNN_VAE.pkl,CNN_VAE2,dist1363,0.9855072463768116,0.9927007299270073,14,952,763,0,14,0,0
CNN_VAE,noise,all_results_dist1363_CNN_VAE.pkl,CNN_VAE3,dist1363,0.9855072463768116,0.9927007299270073,14,952,763,0,14,0,0
CNN_VAE,noise,all_results_dist606_CNN_VAE.pkl,CNN_VAE,dist606,0.9791883454734651,0.9894847528916929,20,941,768,0,20,0,0
CNN_VAE,noise,all_results_dist606_CNN_VAE.pkl,CNN_VAE2,dist606,0.9781477627471384,0.9889531825355077,21,940,768,0,21,0,0
CNN_VAE,noise,all_results_dist606_CNN_VAE.pkl,CNN_VAE3,dist606,0.9750260145681582,0.9873551106427819,24,937,768,0,24,0,0
CNN_VAE,small_chlorination,all_results_dist420_CNN_VAE.pkl,CNN_VAE2,dist420,0.9574468085106383,0.9782608695652174,46,1035,648,0,46,0,0
CNN_VAE,small_chlorination,all_results_dist420_CNN_VAE.pkl,CNN_VAE3,dist420,0.8717413972888426,0.9314763231197771,123,836,770,0,123,0,0
CNN_VAE,small_chlorination,all_results_dist420_CNN_VAE.pkl,CNN_VAE4,dist420,0.9335863377609108,0.9656526005888125,70,984,675,0,70,0,0
CNN_VAE,small_chlorination,all_results_dist64_CNN_VAE.pkl,CNN_VAE2,dist64,0.9379115710253998,0.9679611650485437,66,997,666,0,66,0,0
CNN_VAE,small_chlorination,all_results_dist64_CNN_VAE.pkl,CNN_VAE3,dist64,0.0,0.0,925,0,804,0,925,1,0
CNN_VAE,small_chlorination,all_results_dist64_CNN_VAE.pkl,CNN_VAE4,dist64,0.9970760233918129,0.9985358711566618,3,1023,703,0,3,0,0
CNN_Windows_SVR,Hanoi,all_results_16_CNN_WINDOWS.pkl,CNN_Window,16,0.9686684073107049,0.9840848806366048,24,742,46,0,24,0,0
CNN_Windows_SVR,Hanoi,all_results_16_CNN_WINDOWS.pkl,CNN_Window2,16,0.9666666666666667,0.9830508474576272,19,551,242,0,19,0,0
CNN_Windows_SVR,Hanoi,all_results_16_CNN_WINDOWS.pkl,CNN_Window3,16,0.9242819843342036,0.9606512890094979,29,354,429,0,29,0,0
CNN_Windows_SVR,Hanoi,all_results_18_CNN_WINDOWS.pkl,CNN_Window,18,0.9674479166666666,0.9834546657842489,25,743,44,0,25,0,0
CNN_Windows_SVR,Hanoi,all_results_18_CNN_WINDOWS.pkl,CNN_Window2,18,0.9583333333333334,0.9787234042553191,24,552,236,0,24,0,0
CNN_Windows_SVR,Hanoi,all_results_18_CNN_WINDOWS.pkl,CNN_Window3,18,0.9192708333333334,0.9579375848032564,31,353,428,0,31,0,0
CNN_Windows_SVR,Hanoi,all_results_20_CNN_WINDOWS.pkl,CNN_Window,20,0.9739583333333334,0.9868073878627969,20,748,44,0,20,0,0
CNN_Windows_SVR,Hanoi,all_results_20_CNN_WINDOWS.pkl,CNN_Window2,20,0.9670138888888888,0.9832303618711385,19,557,236,0,19,0,0
CNN_Windows_SVR,Hanoi,all_results_20_CNN_WINDOWS.pkl,CNN_Window3,20,0.9427083333333334,0.9705093833780161,22,362,428,0,22,0,0
CNN_Windows_SVR,Hanoi,all_results_22_CNN_WINDOWS.pkl,CNN_Window,22,0.96875,0.9841269841269841,24,744,44,0,24,0,0
CNN_Windows_SVR,Hanoi,all_results_22_CNN_WINDOWS.pkl,CNN_Window2,22,0.9617391304347827,0.9804964539007093,22,553,237,0,22,0,0
CNN_Windows_SVR,Hanoi,all_results_22_CNN_WINDOWS.pkl,CNN_Window3,22,0.9296875,0.9635627530364372,27,357,428,0,27,0,0
CNN_Windows_SVR,Hanoi,all_results_25_CNN_WINDOWS.pkl,CNN_Window,25,0.9751958224543081,0.9874421678783873,19,747,46,0,19,0,0
CNN_Windows_SVR,Hanoi,all_results_25_CNN_WINDOWS.pkl,CNN_Window2,25,0.9703832752613241,0.9849690539345711,17,557,238,0,17,0,0
CNN_Windows_SVR,Hanoi,all_results_25_CNN_WINDOWS.pkl,CNN_Window3,25,0.9476439790575916,0.9731182795698925,20,362,430,0,20,0,0
CNN_Windows_SVR,Hanoi,all_results_31_CNN_WINDOWS.pkl,CNN_Window,31,0.9698558322411533,0.9846972721224219,23,740,49,0,23,0,0
CNN_Windows_SVR,Hanoi,all_results_31_CNN_WINDOWS.pkl,CNN_Window2,31,0.9649737302977233,0.982174688057041,20,551,241,0,20,0,0
CNN_Windows_SVR,Hanoi,all_results_31_CNN_WINDOWS.pkl,CNN_Window3,31,0.9212598425196851,0.9590163934426229,30,351,431,0,30,0,0
CNN_Windows_SVR,Hanoi,all_results_5_CNN_WINDOWS.pkl,CNN_Window,5,0.9713541666666666,0.9854689564068693,22,746,44,0,22,0,0
CNN_Windows_SVR,Hanoi,all_results_5_CNN_WINDOWS.pkl,CNN_Window2,5,0.96875,0.9841269841269841,18,558,236,0,18,0,0
CNN_Windows_SVR,Hanoi,all_results_5_CNN_WINDOWS.pkl,CNN_Window3,5,0.9322916666666666,0.9649595687331537,26,358,428,0,26,0,0
CNN_Windows_SVR,Hanoi,all_results_9_CNN_WINDOWS.pkl,CNN_Window,9,0.98046875,0.9901380670611439,15,753,44,0,15,0,0
CNN_Windows_SVR,Hanoi,all_results_9_CNN_WINDOWS.pkl,CNN_Window2,9,0.9773913043478261,0.9885664028144239,13,562,237,0,13,0,0
CNN_Windows_SVR,Hanoi,all_results_9_CNN_WINDOWS.pkl,CNN_Window3,9,0.9608355091383812,0.9800266311584553,15,368,429,0,15,0,0
CNN_Windows_SVR,Net1,all_results_11_CNN_Windows.pkl,CNN_Windows1,11,0.9555984555984556,0.9772951628825272,23,495,294,0,23,0,0
CNN_Windows_SVR,Net1,all_results_11_CNN_Windows.pkl,CNN_Windows2,11,0.9899280575539569,0.9949385394070861,7,688,117,0,7,0,0
CNN_Windows_SVR,Net1,all_results_11_CNN_Windows.pkl,CNN_Windows3,11,0.9742647058823529,0.9869646182495344,7,265,540,0,7,0,0
CNN_Windows_SVR,Net1,all_results_12_CNN_Windows.pkl,CNN_Windows1,12,0.9147727272727273,0.9554896142433235,45,483,284,0,45,0,0
CNN_Windows_SVR,Net1,all_results_12_CNN_Windows.pkl,CNN_Windows2,12,0.9542203147353362,0.9765739385065886,32,667,113,0,32,0,0
CNN_Windows_SVR,Net1,all_results_12_CNN_Windows.pkl,CNN_Windows3,12,0.9386281588447654,0.9683426443202979,17,260,535,0,17,0,0
CNN_Windows_SVR,Net1,all_results_13_CNN_Windows.pkl,CNN_Windows1,13,0.9576107899807321,0.9783464566929134,22,497,293,0,22,0,0
